id,release_date,budget,revenue,adjusted_budget,num_of_tickets_sold,year,cost_per_ticket
49049,2012-09-07,50000000,41037742,58856783.91959799,34862372.07257204,2012,7.96
49051,2012-11-26,250000000,1021103568,294283919.5979899,867447641.5453576,2012,7.96
49365,1988-04-22,4700000,0,10715085.15815085,0.0,1988,4.11
49444,2011-05-25,150000000,665692281,177238335.43505675,563387384.026681,2011,7.93
49471,1996-10-16,2400000,5731103,5087782.805429865,2703465.87620064,1996,4.42
49478,1997-05-02,0,0,0.0,0.0,1997,4.59
49517,2011-09-16,30000000,80630608,35447667.08701135,68239137.82710779,2011,7.93
49519,2013-03-20,135000000,585178928,155590405.904059,507737959.9402349,2013,8.13
49520,2011-08-05,52000000,75450437,61442622.95081967,63855065.678762004,2011,7.93
49521,2013-06-12,225000000,662845518,259317343.17343166,575126367.2721453,2013,8.13
49524,2013-07-18,130000000,61648500,149827798.27798274,53490107.257203855,2013,8.13
49526,2012-08-24,35000000,31083599,41199748.743718594,26406131.060832445,2012,7.96
49527,2012-01-13,42000000,46221189,49439698.49246231,39265812.64034152,2012,7.96
49529,2012-03-07,260000000,284139100,306055276.38190955,241381775.45357525,2012,7.96
49530,2011-10-27,40000000,173930596,47263556.116015136,147200600.45677695,2011,7.93
49538,2011-05-24,160000000,353624124,189054224.46406054,299278474.20704377,2011,7.93
49730,2011-03-11,42000000,89162162,49626733.92181589,75459545.85485592,2011,7.93
49787,2010-05-15,0,0,0.0,0.0,2010,7.89
49852,2010-11-24,90000000,16178959,106882129.27756654,13623477.749199573,2010,7.89
49948,1999-12-17,80000000,90874570,147559055.1181102,49268176.691568844,1999,5.08
49950,2011-02-04,16000000,40492759,18905422.44640605,34269752.28068303,2011,7.93
49951,2007-03-01,1200000,0,1634302.3255813953,0.0,2007,6.88
49953,2010-08-03,0,71594792,0.0,60286329.656350054,2010,7.89
49963,1996-07-17,0,0,0.0,0.0,1996,4.42
50014,2011-08-09,25000000,124272124,29539722.572509456,105173739.94877268,2011,7.93
50035,2001-08-31,250000,4186931,413869.25795053,2529138.6830309504,2001,5.66
50037,2010-12-03,1100000,0,1306337.135614702,0.0,2010,7.89
50321,2011-03-09,150000000,38992758,177238335.43505675,33000274.379935965,2011,7.93
50348,2011-03-17,40000000,85412898,47263556.116015136,72286476.10885806,2011,7.93
50357,2011-07-20,5000000,25562924,5907944.514501892,21634363.641408753,2011,7.93
50359,2011-03-30,63000000,183953723,74440100.88272384,155683353.61686233,2011,7.93
50456,2011-04-07,30000000,63782078,35447667.08701135,53979923.00320171,2011,7.93
50497,2012-01-31,0,1181929,0.0,1004072.0213447172,2012,7.96
50544,2011-07-21,35000000,150483765,41355611.601513244,127357124.4877268,2011,7.93
50546,2011-02-10,80000000,214918407,94527112.23203027,181889324.17395943,2011,7.93
50601,2011-04-14,20000000,17479,23631778.058007568,14792.79295624333,2011,7.93
50620,2012-11-13,120000000,829000000,141256281.40703517,704251867.6627535,2012,7.96
50646,2011-07-29,50000000,142851197,59079445.14501891,120897544.52614728,2011,7.93
50647,2012-02-23,35000000,24159934,41199748.743718594,20524340.9434365,2012,7.96
50698,2011-09-09,1000000,0,1181588.9029003782,0.0,2011,7.93
50725,2011-03-04,19000000,6928068,22450189.15510719,5863348.905016009,2011,7.93
50780,2011-02-11,21000000,970816,24813366.960907944,821619.090715048,2011,7.93
50837,2011-10-21,0,3538446,0.0,2994650.6702241194,2011,7.93
50839,2011-09-28,3500000,19504039,4135561.1601513242,16506619.986125933,2011,7.93
51052,2011-02-22,10000000,0,11815889.029003784,0.0,2011,7.93
51130,1948-02-14,0,0,0.0,0.0,1948,0.4
51162,2011-04-13,30000000,14460000,35447667.08701135,12237758.804695837,2011,7.93
51384,2008-01-01,0,0,0.0,0.0,2008,7.18
51497,2011-04-20,125000000,626137675,147698612.86254728,529911607.5506937,2011,7.93
51540,2011-07-08,35000000,117000000,41355611.601513244,99019210.24546425,2011,7.93
51588,2011-04-29,8000000,10130000,9452711.223203026,8573201.707577374,2011,7.93
51820,2005-01-13,1500000,0,2192667.706708268,0.0,2005,6.41
51828,2011-03-02,15000000,59389433,17723833.543505676,50262348.31270011,2011,7.93
51942,1998-08-28,250,203,499.4669509594882,101.60832443970119,1998,4.69
51955,1997-09-11,0,0,0.0,0.0,1997,4.59
51995,2011-07-15,0,89182,0.0,75476.33511205977,2011,7.93
52010,2010-12-10,0,0,0.0,0.0,2010,7.89
52015,2010-09-30,650000,33245,771926.4892268694,27993.922091782286,2010,7.89
52032,2009-01-01,0,246574,0.0,197364.46104589116,2009,7.5
52067,2011-02-11,0,6861102,0.0,5806674.371398079,2011,7.93
52449,2011-05-16,20000000,216197492,23631778.058007568,182971836.87940234,2011,7.93
52451,2011-08-31,75000000,132274484,88619167.71752837,111946281.54962647,2011,7.93
52462,2006-05-17,0,0,0.0,0.0,2006,6.55
52520,2012-01-19,70000000,160112671,82399497.48743719,136018875.25720385,2012,7.96
52790,2000-05-05,0,619042,0.0,356097.7993596585,2000,5.39
53113,1998-09-18,0,0,0.0,0.0,1998,4.69
53182,2014-03-05,110000000,337580051,126156670.74663402,294346746.70971185,2014,8.17
53502,2010-05-13,0,0,0.0,0.0,2010,7.89
53862,1999-05-12,0,9016377,0.0,4888281.233724654,1999,5.08
54054,2012-01-26,40000000,36893721,47085427.13567839,31341944.414087515,2012,7.96
54138,2013-05-05,190000000,467365246,218979089.79089785,405515416.21985066,2013,8.13
54518,2011-02-11,13000000,98441954,15360655.737704918,83313201.19743863,2011,7.93
54702,2004-09-10,450000,0,678985.5072463767,0.0,2004,6.21
54897,2011-02-25,200000,2295733,236317.78058007566,1942920.2443970118,2011,7.93
55123,1999-11-28,312000,1281176,575480.3149606299,694597.0202774814,1999,5.08
55180,1998-09-23,0,0,0.0,0.0,1998,4.69
55301,2011-12-14,75000000,342695435,88619167.71752837,290029327.59338313,2011,7.93
55306,1997-06-13,0,0,0.0,0.0,1997,4.59
55347,2010-09-11,3200000,5332926,3800253.485424588,4490585.500533618,2010,7.89
55420,2011-07-22,100000,1776935,118158.89029003783,1503852.1398078976,2011,7.93
55465,2011-11-04,19000000,35387212,22450189.15510719,29948835.769477054,2011,7.93
55561,1997-01-01,0,537948,0.0,263519.88473852724,1997,4.59
55567,2010-07-16,0,531826,0.0,447823.6008537887,2010,7.89
55604,1940-08-30,2000000,9172000,78083333.33333333,234928.49519743863,1940,0.24
55616,2002-02-28,1596010,0,2573943.838209983,0.0,2002,5.81
55720,2011-06-24,10000000,1759252,11815889.029003784,1488886.6979722518,2011,7.93
55721,2011-04-28,32500000,288383523,38401639.344262294,244064176.88260406,2011,7.93
55779,2011-08-12,47000000,157887643,55534678.43631778,133623159.97758804,2011,7.93
55787,2011-03-15,38000000,114156230,44900378.31021438,96612476.40341516,2011,7.93
55831,2005-08-05,0,0,0.0,0.0,2005,6.41
56288,2011-08-18,27000000,85564310,31902900.378310215,72414618.81536819,2011,7.93
56292,2011-12-07,145000000,694713380,171330390.92055485,587948463.543223,2011,7.93
56491,2006-04-21,1000000,0,1430534.3511450381,0.0,2006,6.55
56601,2010-04-01,12500000,3878993,14844740.177439798,3266302.5368196373,2010,7.89
56715,2001-04-06,40000000,0,66219081.272084795,0.0,2001,5.66
57022,2002-06-21,0,0,0.0,0.0,2002,5.81
57089,2011-04-29,30000000,13521829,35447667.08701135,11443767.766275346,2011,7.93
57119,2011-05-06,6600000,37710610,7798486.759142497,31915169.40234792,2011,7.93
57120,2010-09-05,0,876302,0.0,737889.3041622199,2010,7.89
57157,2011-12-16,12000000,22939027,14179066.83480454,19413712.284951974,2011,7.93
57158,2013-12-11,250000000,958400000,288130381.303813,831567982.9242265,2013,8.13
57165,2012-03-27,150000000,301000000,176570351.75879395,255705442.90288153,2012,7.96
57201,2013-07-03,255000000,89289910,293892988.9298892,77473529.16755605,2013,8.13
57212,2011-12-25,66000000,177584879,77984867.59142497,150293286.06937033,2011,7.93
57214,2012-03-01,12000000,100000000,14125628.140703518,84951974.38633938,2012,7.96
57431,2011-12-09,25000000,34942188,29539722.572509456,29572203.931696903,2011,7.93
57612,2008-02-15,6000000,7518876,7830083.565459609,5761529.314834579,2008,7.18
57800,2012-06-26,95000000,877244782,111827889.44723618,745236762.5101388,2012,7.96
57825,2004-02-11,7000000,0,10561996.779388083,0.0,2004,6.21
57876,2015-05-15,5000000,7556,5557532.62158956,6797.980789754537,2015,8.43
57943,1998-02-01,0,0,0.0,0.0,1998,4.69
58048,1986-08-29,17000000,2315683,42935309.97304582,916881.9562433299,1986,3.71
58151,2011-08-18,17000000,24922237,20087011.34930643,21092138.67769477,2011,7.93
58224,2011-06-17,55000000,187361754,64987389.659520805,158567631.7203842,2011,7.93
58233,2011-09-15,45000000,160078586,53171500.63051703,135477394.55496264,2011,7.93
58428,2011-12-01,750000,78396,886191.6771752838,66347.94877267876,2011,7.93
58431,2016-02-04,28000000,16374328,30330635.83815029,15116108.55923159,2016,8.65
58492,2011-04-22,0,621951,0.0,526368.3489861259,2011,7.93
58574,2011-11-22,125000000,334615000,147698612.86254728,283190709.7118463,2011,7.93
58595,2012-05-30,170000000,396600000,200113065.32663316,336919530.416222,2012,7.96
58626,2011-04-02,6000000,0,7089533.41740227,0.0,2011,7.93
58680,1998-05-08,13000000,8026971,25972281.449893385,4017768.8356456785,1998,4.69
58882,2011-07-15,134005,1332231,158338.8209331652,1127491.1237993597,2011,7.93
59108,2011-11-02,75000000,152930623,88619167.71752837,129427944.54535753,2011,7.93
59436,2011-05-11,30000000,151119219,35447667.08701135,127894920.66915688,2011,7.93
59440,2011-09-09,25000000,23057115,29539722.572509456,19513652.289220918,2011,7.93
59457,2010-07-15,3100000,0,3681495.5640050694,0.0,2010,7.89
59678,2011-05-12,14350531,3964682,16956428.18032787,3355381.8847385272,2011,7.93
59728,2011-03-25,6000000,399611,7089533.41740227,338197.99679829244,2011,7.93
59859,2013-07-17,28000000,60700000,32270602.706027053,52667129.135538965,2013,8.13
59860,2011-07-01,20000000,17425000,23631778.058007568,14747091.782283885,2011,7.93
59861,2011-06-30,30000000,36160375,35447667.08701135,30603177.561366063,2011,7.93
59917,1970-05-27,1200000,0,7254193.548387095,0.0,1970,1.55
59930,1994-04-22,0,8880705,0.0,3961723.255069371,1994,4.18
59961,2012-02-09,85000000,208076205,100056532.66331658,176764844.37566704,2012,7.96
59962,2012-02-14,65000000,156974557,76513819.09547739,133352985.45570971,2012,7.96
59965,2011-09-22,35000000,82087155,41355611.601513244,69471839.82390608,2011,7.93
59967,2012-09-26,30000000,47042000,35314070.35175879,39963107.790821776,2012,7.96
59968,2011-08-26,10000000,17273593,11815889.029003784,14618953.307363927,2011,7.93
59981,2013-06-13,70000000,18662027,80676506.76506764,16192345.732123803,2013,8.13
60304,2013-01-17,50000000,224803475,57626076.260762595,195053602.10779086,2013,8.13
60307,2011-03-25,21000000,72417394,24813366.960907944,61288146.68303095,2011,7.93
60308,2011-09-22,50000000,110206216,59079445.14501891,93269508.31163287,2011,7.93
60309,2010-09-10,25000000,15478800,29689480.354879595,13033909.498399146,2010,7.89
60400,1940-01-19,0,0,0.0,0.0,1940,0.24
60420,2011-10-28,250000,3542353,295397.22572509455,2997957.234791889,2011,7.93
60422,2011-11-18,4000000,355688,4726355.611601513,301025.1696905016,2011,7.93
60463,2008-10-21,0,0,0.0,0.0,2008,7.18
60599,2012-09-14,12000000,35485056,14125628.140703518,30145255.684098188,2012,7.96
61012,2012-10-10,20000000,52302796,23542713.567839194,44432257.86125934,2012,7.96
61038,2011-05-13,2450000,0,2894892.8121059267,0.0,2011,7.93
61337,1997-10-31,0,0,0.0,0.0,1997,4.59
61752,1996-03-22,12000000,4939939,25438914.02714932,2330259.37886873,1996,4.42
61791,2011-08-03,93000000,482860185,109887767.96973519,408653283.56990397,2011,7.93
61891,2011-10-21,30000000,15395087,35447667.08701135,13029139.798292423,2011,7.93
62008,2012-02-23,0,0,0.0,0.0,2012,7.96
62177,2012-06-21,185000000,538983207,217770100.50251254,457876875.95731056,2012,7.96
62206,2011-08-11,28000000,40547440,33084489.281210594,34316029.797225185,2011,7.93
62211,2013-06-20,200000000,743559607,230504305.04305038,645158975.9775882,2013,8.13
62213,2012-05-08,150000000,245527149,176570351.75879395,208580160.72998932,2012,7.96
62214,2012-10-04,39000000,35287788,45908291.45728643,29977672.623265743,2012,7.96
62255,2010-05-20,6500000,0,7719264.892268694,0.0,2010,7.89
62402,2004-09-24,0,0,0.0,0.0,2004,6.21
62630,2011-02-11,19100000,5728213,22568348.045397226,4847889.977588047,2011,7.93
62676,1999-06-04,8000000,1997807,14755905.511811022,1083122.6851654216,1999,5.08
62677,2001-03-01,0,0,0.0,0.0,2001,5.66
62728,2010-09-13,0,0,0.0,0.0,2010,7.89
62764,2012-03-15,85000000,183018522,100056532.66331658,155477847.93169692,2012,7.96
62835,2011-07-27,40000000,60965854,47263556.116015136,51596501.83778015,2011,7.93
62837,2011-09-23,37000000,95404397,43718789.407313995,80742461.92209178,2011,7.93
62838,2011-12-08,56000000,142044638,66168978.56242119,120214939.09711847,2011,7.93
63020,1995-05-12,11000000,2832826,23694252.873563215,1315132.668089648,1995,4.35
63287,2008-06-20,1000000,0,1305013.9275766015,0.0,2008,7.18
63492,2011-09-30,20000000,30426096,23631778.058007568,25750153.818569902,2011,7.93
63574,2012-01-13,0,0,0.0,0.0,2012,7.96
64328,2011-11-22,45000000,165184237,53171500.63051703,139798399.08324438,2011,7.93
64639,2011-09-16,25000000,10324441,29539722.572509456,8737760.632870864,2011,7.93
64678,2011-06-17,0,1406224,0.0,1190112.734258271,2011,7.93
64682,2013-05-10,105000000,351040419,121014760.14760144,304584696.5282818,2013,8.13
64685,2011-12-24,40000000,55247881,47263556.116015136,46757278.15688367,2011,7.93
64686,2013-12-06,175000000,150962475,201691266.91266906,130984516.72892213,2013,8.13
64688,2012-03-12,42000000,201585328,49439698.49246231,171250716.20917824,2012,7.96
64689,2012-09-20,15000000,37930465,17657035.175879396,32222678.911419425,2012,7.96
64690,2011-08-06,15000000,78054825,17723833.543505676,66059206.21664888,2011,7.93
64720,2011-11-25,5000000,3099314,5907944.514501892,2623005.338313767,2011,7.93
64807,2013-12-25,40000000,44907260,46100861.00861008,38964356.862326585,2013,8.13
64973,2005-01-28,0,0,0.0,0.0,2005,6.41
65055,2011-09-02,28000000,10126458,33084489.281210594,8570204.04909285,2011,7.93
65057,2011-09-09,20000000,177243185,23631778.058007568,150004104.27427962,2011,7.93
65086,2012-02-01,17000000,127730736,20011306.532663316,108509782.13020279,2012,7.96
65203,1929-02-08,379000,4358000,10146371.42857143,162785.4855923159,1929,0.35
65448,1979-12-01,0,0,0.0,0.0,1979,2.51
65754,2011-12-14,90000000,232617430,106343001.26103406,196868326.56350052,2011,7.93
65759,2011-11-17,130000000,150406466,153606557.37704918,127291704.94983992,2011,7.93
66025,2011-02-11,0,330048,0.0,279325.5752401281,2011,7.93
66125,2011-08-04,0,0,0.0,0.0,2011,7.93
66195,2010-07-01,0,14870,0.0,12521.270010672359,2010,7.89
66468,2010-10-15,0,2592808,0.0,2183271.6243329775,2010,7.89
66607,2011-03-18,0,0,0.0,0.0,2011,7.93
66767,2011-06-10,10000000,0,11815889.029003784,0.0,2011,7.93
66942,2011-08-19,2902660,0,3429750.844892812,0.0,2011,7.93
67238,2005-03-12,7,70,10.232449297971916,47.88687299893277,2005,6.41
67373,2005-01-01,0,0,0.0,0.0,2005,6.41
67660,2012-04-16,12000000,96070507,14125628.140703518,81613792.49946639,2012,7.96
67675,2011-08-11,9000000,18663238,10634300.126103405,15795034.934898613,2011,7.93
67911,2011-09-09,10000000,0,11815889.029003784,0.0,2011,7.93
67913,2011-07-07,6000000,19560274,7089533.41740227,16554212.680896478,2011,7.93
68179,2013-02-14,40000000,74597643,46100861.00861008,64725596.32764143,2013,8.13
68202,2011-06-29,4,0,4.726355611601513,0.0,2011,7.93
68412,2010-01-01,0,0,0.0,0.0,2010,7.89
68684,2011-03-16,10000000,0,11815889.029003784,0.0,2011,7.93
68718,2012-12-25,100000000,425368238,117713567.83919598,361358716.59338313,2012,7.96
68721,2013-04-18,200000000,1215439994,230504305.04305038,1054592011.8697975,2013,8.13
68722,2012-09-07,32000000,28258060,37668341.70854271,24005779.893276416,2012,7.96
68724,2013-08-07,115000000,286140700,132539975.39975396,248273627.6414088,2013,8.13
68726,2013-07-11,180000000,407602906,207453874.53874534,353661859.741729,2013,8.13
68727,2013-03-27,20000000,24261569,23050430.50430504,21050859.76200641,2013,8.13
68728,2013-03-07,200000000,491868548,230504305.04305038,426776018.7022413,2013,8.13
68734,2012-10-11,44500000,232324128,52382537.68844221,197363933.71184632,2012,7.96
68735,2016-05-25,160000000,433677183,173317919.0751445,400353002.4493063,2016,8.65
68737,2014-12-12,95000000,114178613,108953488.37209302,99555951.78335112,2014,8.17
68812,2012-09-01,20000000,1969193,23542713.567839194,1672868.332977588,2012,7.96
68818,2011-08-31,0,987883,0.0,836063.2006403415,2011,7.93
68924,1997-09-27,18000000,8038061,36745098.039215684,3937534.6840981855,1997,4.59
69270,2010-01-01,13000000,0,15438529.784537388,0.0,2010,7.89
69382,2007-07-08,0,0,0.0,0.0,2007,6.88
69640,2010-10-03,0,0,0.0,0.0,2010,7.89
69668,2011-09-30,50000000,38502340,59079445.14501891,32585224.781216647,2011,7.93
69848,1999-08-02,0,0,0.0,0.0,1999,5.08
70006,2011-09-13,3000000,0,3544766.708701135,0.0,2011,7.93
70074,2013-01-31,55000000,9489829,63388683.88683885,8233971.160085381,2013,8.13
70160,2012-03-12,75000000,691210692,88285175.87939698,587197130.0234792,2012,7.96
70435,2011-11-06,23000000,33372606,27176544.7667087,28243838.37566702,2011,7.93
70436,2012-03-09,26000000,29657751,30605527.638190955,25194845.03308431,2012,7.96
70478,1969-07-25,100000,27000000,659859.1549295774,4091782.283884739,1969,1.42
70670,2011-08-04,0,18962444,0.0,16048258.369263606,2011,7.93
70687,1997-06-06,250000,0,510348.58387799567,0.0,1997,4.59
70829,2010-12-29,13400000,16700000,15913561.470215462,14062219.85058698,2010,7.89
70868,2011-09-16,24000000,30551495,28358133.66960908,25856281.254002135,2011,7.93
70981,2012-05-30,130000000,403170142,153027638.19095477,342500995.7652081,2012,7.96
71469,2011-12-22,30000000,64626786,35447667.08701135,54694814.6189968,2011,7.93
71552,2012-04-04,50000000,234989584,58856783.91959799,199628291.21024546,2012,7.96
71676,2011-12-10,57000000,149217355,67350567.46532157,126285338.86339381,2011,7.93
71679,2012-09-12,65000000,240159255,76513819.09547739,204020028.79402348,2012,7.96
71688,2011-12-30,13000000,114956699,15360655.737704918,97289927.75560299,2011,7.93
71805,1990-10-03,8500000,15024232,18828605.200945623,6782550.838847386,1990,4.23
71859,2011-09-28,7000000,6038942,8271122.3203026485,5110865.534685166,2011,7.93
71864,2012-08-15,25000000,56012642,29428391.959798995,47583845.28495198,2012,7.96
71866,2009-09-14,0,0,0.0,0.0,2009,7.5
71880,2011-11-11,79000000,149673788,93345523.32912989,126671626.34364994,2011,7.93
72086,1971-01-01,0,0,0.0,0.0,1971,1.65
72105,2012-06-29,50000000,549368315,58856783.91959799,466699230.24546427,2012,7.96
72113,2011-09-16,25000000,27603069,29539722.572509456,23360975.15154749,2011,7.93
72190,2013-06-20,200000000,531865000,230504305.04305038,461479450.37353265,2013,8.13
72197,2012-03-12,60000000,118338361,70628140.70351759,100530774.12593384,2012,7.96
72207,2012-04-27,30000000,53909751,35314070.35175879,45797397.86125934,2012,7.96
72213,2011-09-30,1000000,34522221,1181588.9029003782,29216778.284951974,2011,7.93
72331,2012-06-20,69000000,112265139,81222361.80904523,95371452.12806831,2012,7.96
72358,2012-03-07,40000000,22044277,47085427.13567839,18727048.550693706,2012,7.96
72359,2013-05-09,15,0,17.287822878228777,0.0,2013,8.13
72387,2012-04-16,30000000,40346186,35314070.35175879,34274881.59658485,2012,7.96
72431,2012-01-19,58000000,50365377,68273869.34673366,42786382.16862327,2012,7.96
72545,2012-01-19,79000000,355692760,92993718.59296483,302168022.3692636,2012,7.96
72559,2013-03-26,130000000,371876278,149827798.27798274,322663195.3191036,2013,8.13
72570,2012-02-05,30000000,196114570,35314070.35175879,166603199.27427962,2012,7.96
72571,2011-10-19,5000000,205703818,5907944.514501892,174090851.30629668,2011,7.93
72710,2013-03-22,44000000,63327201,50710947.10947108,54946653.58911421,2013,8.13
72766,2011-12-26,9000,0,10634.300126103404,0.0,2011,7.93
72913,2010-07-14,1200000,0,1425095.0570342205,0.0,2010,7.89
72914,2010-04-16,0,0,0.0,0.0,2010,7.89
72976,2012-11-09,65000000,275293450,76513819.09547739,233867221.13127002,2012,7.96
73191,1993-11-24,19000000,2119994,43002415.4589372,936688.9178228389,1993,4.14
73247,1981-12-18,10000000,2154696,33705035.97122302,639280.13660619,1981,2.78
73511,2005-10-21,0,0,0.0,0.0,2005,6.41
73567,2011-09-10,10000000,3665069,11815889.029003784,3101813.998932764,2011,7.93
73873,2011-12-21,8000000,5634828,9452711.223203026,4768856.567769477,2011,7.93
73935,2012-08-25,16000000,0,18834170.854271356,0.0,2012,7.96
73937,2011-10-13,41000000,7448385,48445145.01891551,6303702.566702241,2011,7.93
73981,2001-09-20,300000,2074000,496643.10954063595,1252811.099252935,2001,5.66
74457,2011-08-26,0,0,0.0,0.0,2011,7.93
74465,2011-12-22,50000000,120081841,59079445.14501891,101627427.86873,2011,7.93
74510,2011-09-09,0,0,0.0,0.0,2011,7.93
74534,2011-11-28,10000000,136836156,11815889.029003784,115806906.83884738,2011,7.93
74536,2011-11-04,15000000,0,17723833.543505676,0.0,2011,7.93
74643,2011-05-15,15000000,133432856,17723833.543505676,112926632.66595517,2011,7.93
74725,2011-09-02,500000,171760,590794.4514501891,145363.58591248665,2011,7.93
74777,2011-03-03,70000,0,82711.22320302649,0.0,2011,7.93
75033,2011-09-16,15000000,0,17723833.543505676,0.0,2011,7.93
75174,2012-01-26,25000000,77278331,29428391.959798995,65649467.957310565,2012,7.96
75612,2013-04-10,120000000,286168572,138302583.0258302,248297811.1376735,2013,8.13
75638,2012-03-02,14000000,13551174,16479899.497487437,11511989.865528282,2012,7.96
75656,2013-05-29,75000000,117698894,86439114.39114389,102122946.44823909,2013,8.13
75674,2012-02-24,12000000,81272766,14125628.140703518,69042819.35538955,2012,7.96
75780,2012-12-20,60000000,218340595,70628140.70351759,185484646.339381,2012,7.96
75861,2015-03-13,3400000,0,3779122.182680901,0.0,2015,8.43
75900,2011-10-17,6400000,35057696,7562168.978562421,29669960.43543223,2011,7.93
75986,1983-04-01,550000,5269990,1636031.7460317458,1771661.5261472787,1983,3.15
76025,2011-10-02,6500000,17693675,7680327.868852459,14974476.280683031,2011,7.93
76163,2012-08-08,100000000,312573423,117713567.83919598,265537294.24546427,2012,7.96
76170,2013-07-23,120000000,415440673,138302583.0258302,360462398.23799366,2013,8.13
76203,2013-10-18,20000000,187000000,23050430.50430504,162252934.89861265,2013,8.13
76285,2013-08-07,90000000,174578751,103726937.26937267,151475479.78975457,2013,8.13
76338,2013-10-29,170000000,644571402,195928659.2865928,559270597.4663823,2013,8.13
76341,2015-05-13,150000000,378858340,166725978.6476868,340851206.6382071,2015,8.43
76487,2012-01-06,1000000,101758490,1177135.6783919598,86445846.36072572,2012,7.96
76489,2012-04-13,30000000,54819301,35314070.35175879,46570078.54429029,2012,7.96
76492,2012-09-20,85000000,358375603,100056532.66331658,304447150.4674493,2012,7.96
76493,2012-05-15,65000000,179379533,76513819.09547739,152386454.9284952,2012,7.96
76494,2012-05-17,40000000,79700000,47085427.13567839,67706723.5859125,2012,7.96
76617,2013-01-03,20000000,47241945,23050430.50430504,40990076.077908225,2013,8.13
76640,2013-01-12,30000000,0,34575645.75645755,0.0,2013,8.13
76649,2014-02-18,130000000,117831631,149094247.24602202,102741133.9669157,2014,8.17
76706,2010-12-01,0,0,0.0,0.0,2010,7.89
76726,2012-02-01,15000000,145000000,17657035.175879396,123180362.8601921,2012,7.96
76757,2015-02-04,176000003,183987723,195625151.6144721,165530043.2113127,2015,8.43
77016,2012-09-20,7000000,48126384,8239949.7487437185,40884313.40875134,2012,7.96
77156,1978-11-22,0,0,0.0,0.0,1978,2.34
77174,2012-08-03,60000000,107139399,70628140.70351759,91017034.79615796,2012,7.96
77332,2000-01-24,0,0,0.0,0.0,2000,5.39
77866,2012-01-12,25000000,63100000,29428391.959798995,53604695.83778015,2012,7.96
77875,2012-11-29,35000000,0,41199748.743718594,0.0,2012,7.96
77877,2012-04-19,25000000,99357138,29428391.959798995,84405850.42475988,2012,7.96
77883,2012-08-30,14000000,85446075,16479899.497487437,72588127.74813233,2012,7.96
77930,2012-06-28,7000000,167221571,8239949.7487437185,142058026.16435432,2012,7.96
77931,2013-07-30,105000000,347434178,121014760.14760144,301455695.53255075,2013,8.13
77934,2010-11-28,250000,0,296894.8035487959,0.0,2010,7.89
77948,2012-04-04,20000000,16863583,23542713.567839194,14325946.710779082,2012,7.96
77949,2011-08-17,4798235,209696,5669541.229508197,177469.5069370331,2011,7.93
77950,2013-07-11,135000000,282570682,155590405.904059,245176055.99359664,2013,8.13
77951,2013-12-18,80000000,126546518,92201722.01722015,109799700.24973322,2013,8.13
77953,2012-08-09,95000000,104907746,111827889.44723618,89121201.51120599,2012,7.96
77987,2013-05-30,4800000,10337387,5532103.321033209,8969365.66808965,2013,8.13
78149,1998-02-20,10000000,45779,19978678.038379528,22913.928495197444,1998,4.69
78307,2004-09-11,0,0,0.0,0.0,2004,6.21
78373,1998-05-01,0,565592,0.0,283097.8100320171,1998,4.69
78381,2011-09-10,7000000,1300000,8271122.3203026485,1100213.447171825,2011,7.93
78383,2013-09-28,10,10000000,11.525215252152519,8676627.534685168,2013,8.13
78394,2010-05-14,5000000,4074023,5937896.070975918,3430527.371398079,2010,7.89
78698,2012-02-02,40000000,24719215,47085427.13567839,20999461.195304163,2012,7.96
78705,2004-09-21,0,0,0.0,0.0,2004,6.21
78814,2011-11-12,0,0,0.0,0.0,2011,7.93
79120,2011-09-22,8000,469947,9452.711223203027,397724.62219850585,2011,7.93
79161,2006-10-18,0,0,0.0,0.0,2006,6.55
79316,2014-01-08,7000000,36433975,8028151.774785802,31767937.646744933,2014,8.17
79587,2009-01-15,3,0,3.7479999999999993,0.0,2009,7.5
79694,2012-08-23,17000000,9627492,20011306.532663316,8178744.537886873,2012,7.96
79698,2015-02-13,27000000,0,30010676.156583626,0.0,2015,8.43
79777,2011-12-23,10000000,303877,11815889.029003784,257176.58591248665,2011,7.93
79940,2012-03-02,0,0,0.0,0.0,2012,7.96
80035,2012-07-26,68000000,68267862,80045226.13065326,57994896.64034152,2012,7.96
80215,2012-05-18,0,0,0.0,0.0,2012,7.96
80271,2012-02-10,11000000,0,12948492.462311557,0.0,2012,7.96
80274,2013-10-23,110000000,125537191,126777367.7736777,108923944.8057631,2013,8.13
80278,2012-09-09,42000000,180274123,49439698.49246231,153146426.79615796,2012,7.96
80304,2012-03-15,0,0,0.0,0.0,2012,7.96
80321,2012-06-06,145000000,746921274,170684673.36683416,634524369.3745998,2012,7.96
80468,2011-04-14,300000,0,354476.6708701135,0.0,2011,7.93
80585,2012-06-13,75000000,59418613,88285175.87939698,50477284.896478124,2012,7.96
81005,2013-02-27,195000000,197687603,224741697.41697413,171526169.945571,2013,8.13
81188,2012-11-21,145000000,306941670,170684673.36683416,260753008.87940237,2012,7.96
81220,2001-11-02,500000,0,827738.51590106,0.0,2001,5.66
81390,2011-04-09,4000000,25345000,4726355.611601513,21449930.629669156,2011,7.93
81796,2012-04-12,20000000,32204030,23542713.567839194,27357959.316969052,2012,7.96
81836,2012-04-20,17000000,73244881,20011306.532663316,62222972.54642476,2012,7.96
