imdb_id,average_rating,num_votes
tt0369226,2.4,41711
tt0369339,7.5,360671
tt0369436,5.7,66267
tt0369441,6.2,135420
tt0369610,7.0,580002
tt0369735,5.6,56731
tt0370032,4.5,79459
tt0370263,5.6,184904
tt0371246,6.4,79213
tt0371606,5.7,86034
tt0371724,6.8,186821
tt0371746,7.9,940993
tt0372183,7.7,435220
tt0372237,5.9,40463
tt0372334,6.9,8956
tt0372532,6.2,48705
tt0372588,7.2,159606
tt0372784,8.2,1309979
tt0373024,7.1,9398
tt0373051,5.8,113692
tt0373283,6.7,19988
tt0373416,4.3,5439
tt0373445,5.6,5599
tt0373450,6.4,17054
tt0373469,7.5,214970
tt0373889,7.5,512098
tt0373926,6.4,97808
tt0374089,5.9,3699
tt0374102,5.7,51053
tt0374639,6.5,3908
tt0374900,6.9,198240
tt0375063,7.5,179519
tt0375104,6.7,3708
tt0375173,6.2,50823
tt0375210,5.5,47161
tt0375568,6.3,33274
tt0375679,7.7,419778
tt0375912,7.3,166668
tt0375920,6.3,34861
tt0376105,5.2,16047
tt0376196,5.8,3768
tt0376541,7.2,203525
tt0376994,6.7,483020
tt0377043,4.9,376
tt0377062,6.1,51765
tt0377091,7.2,30645
tt0377092,7.0,335553
tt0377109,5.4,91432
tt0377471,5.7,67159
tt0377752,7.7,20944
tt0377818,5.1,75707
tt0377992,7.8,3284
tt0378109,5.9,73633
tt0378194,8.0,684847
tt0378407,6.4,4537
tt0378906,7.4,2100
tt0379557,8.0,33709
tt0379725,7.3,125490
tt0379786,7.8,283486
tt0379865,6.0,31026
tt0379889,7.0,35038
tt0379976,5.8,10746
tt0380277,3.7,2746
tt0380389,6.7,60362
tt0380510,6.7,157801
tt0380599,6.8,31184
tt0380623,5.5,28300
tt0380817,6.3,8171
tt0381061,8.0,582795
tt0381681,8.1,236726
tt0381707,5.6,131317
tt0381717,6.7,3025
tt0381849,7.7,289094
tt0381971,6.5,15532
tt0382077,6.0,81701
tt0382189,6.7,19593
tt0382625,6.6,401566
tt0382628,5.6,59503
tt0382765,6.3,6429
tt0382932,8.0,642623
tt0382992,5.1,51893
tt0383010,5.1,29997
tt0383028,7.6,83294
tt0383060,4.4,18987
tt0383216,5.7,81651
tt0383222,2.9,34174
tt0383574,7.3,655887
tt0383694,7.6,24030
tt0384286,5.8,26015
tt0384488,7.3,5872
tt0384504,7.4,10285
tt0384537,6.5,214020
tt0384642,5.6,36249
tt0384680,6.5,77630
tt0384686,6.6,6166
tt0384806,6.0,105332
tt0385056,6.6,7602
tt0385267,6.4,53573
tt0385307,5.1,69782
tt0385726,7.2,43296
tt0385752,6.1,179505
tt0385880,6.6,101730
tt0385890,3.2,1295
tt0386032,7.9,73646
tt0386117,6.7,100863
tt0386140,6.0,93255
tt0386588,6.6,295982
tt0387131,7.4,132409
tt0387564,7.6,379438
tt0387575,4.8,38952
tt0387808,6.6,145807
tt0387877,5.6,71383
tt0388139,7.3,19310
tt0388183,4.4,3589
tt0388230,5.1,3148
tt0388419,5.4,44573
tt0388482,6.3,191600
tt0388500,5.6,16244
tt0388795,7.7,323519
tt0388838,6.8,4463
tt0388980,7.4,28271
tt0389235,6.9,649
tt0389326,7.9,4361
tt0389722,6.6,165096
tt0389790,6.1,142781
tt0389860,6.4,306242
tt0390323,5.7,167
tt0390384,6.9,98655
tt0390521,7.2,101167
tt0390538,7.1,6393
tt0391198,5.9,138865
tt0391229,6.1,3212
tt0391304,6.6,67258
tt0393049,5.2,116
tt0393162,7.3,128799
tt0393616,5.7,319
tt0393735,4.4,18226
tt0395169,8.1,334681
tt0395251,6.3,41023
tt0395543,6.2,1412
tt0395584,6.8,93392
tt0395699,5.6,88094
tt0395972,7.3,39978
tt0396041,4.1,217
tt0396171,7.5,234912
tt0396592,4.3,11287
tt0396652,6.0,24979
tt0396752,6.5,68120
tt0397044,5.5,17215
tt0397065,5.3,115723
tt0397078,5.4,53812
tt0397101,6.5,106374
tt0397313,7.3,61172
tt0397535,7.4,138212
tt0397892,6.8,190387
tt0398017,6.6,70815
tt0398027,6.4,17872
tt0398165,6.4,162686
tt0398286,7.7,406479
tt0398712,6.3,73385
tt0398808,7.1,143360
tt0398913,4.8,43092
tt0399095,7.4,16830
tt0399146,7.4,224002
tt0399201,6.8,300403
tt0399295,7.6,294371
tt0399327,5.6,24816
tt0399862,6.8,4932
tt0399877,5.3,13229
tt0399901,6.7,886
tt0400497,4.8,45179
tt0400717,6.1,86665
tt0401445,7.0,88615
tt0401729,6.6,255076
tt0401792,8.0,738780
tt0401855,6.7,189877
tt0402022,5.5,124040
tt0402249,6.0,5231
tt0402399,6.7,82959
tt0402901,5.1,35536
tt0403016,4.3,4366
tt0403118,5.1,810
tt0403455,6.1,6659
tt0403508,6.5,54229
tt0403702,6.4,72325
tt0404032,6.7,119910
tt0404203,7.5,105589
tt0404390,7.4,96972
tt0405159,8.1,636773
tt0405296,7.1,106563
tt0405325,6.2,79324
tt0405336,5.4,37162
tt0405422,7.1,396062
tt0405676,6.2,23694
tt0406375,6.2,93680
tt0406650,6.9,18001
tt0406728,4.7,5584
tt0406759,5.4,51591
tt0407121,6.4,6538
tt0407265,7.4,40277
tt0407304,6.5,416383
tt0407887,8.5,1191760
tt0408306,7.5,212676
tt0408345,5.8,56166
tt0408790,6.3,152396
tt0408985,6.5,29165
tt0409182,5.7,98869
tt0409459,7.6,501299
tt0410097,7.3,38619
tt0410297,6.8,140601
tt0410377,6.0,33431
tt0410454,6.8,1022
tt0411061,5.9,74093
tt0411477,7.0,255756
tt0412080,7.8,52019
tt0412366,7.1,1819
tt0413015,7.0,15128
tt0413099,5.4,139379
tt0413267,6.1,281073
tt0413300,6.2,500137
tt0413895,6.3,37369
tt0414055,6.8,67704
tt0414387,7.8,259486
tt0414510,5.7,409
tt0414853,5.6,27963
tt0414951,6.2,15707
tt0414982,5.8,130965
tt0414993,7.2,228420
tt0415306,6.6,167853
tt0415949,5.3,3027
tt0415965,6.8,19887
tt0415978,7.3,35191
tt0416185,6.7,20129
tt0416212,7.3,24488
tt0416236,6.5,88517
tt0416320,7.6,206471
tt0416449,7.6,733462
tt0416508,7.0,58335
tt0417001,5.9,30667
tt0417148,5.4,132255
tt0417225,6.3,5261
tt0417741,7.6,475673
tt0418279,7.0,596405
tt0418647,6.8,12126
tt0418689,7.0,117623
tt0418753,6.7,6495
tt0418763,7.0,175643
tt0418819,6.2,91816
tt0419256,6.8,2954
tt0419294,7.4,38891
tt0419677,7.6,49789
tt0419706,5.2,107612
tt0419749,7.0,32973
tt0419843,6.4,30948
tt0419887,7.6,77404
tt0419946,4.7,32366
tt0420087,6.7,21938
tt0420223,7.5,219197
tt0420238,6.1,35847
tt0420294,5.8,67810
tt0420609,7.0,16283
tt0420723,7.2,142
tt0420835,6.6,932
tt0421054,5.9,64777
tt0421073,6.8,107314
tt0421082,7.7,61664
tt0421206,6.9,57084
tt0421237,2.9,514
tt0421238,7.3,50311
tt0421239,6.4,113137
tt0421715,7.8,590032
tt0421729,4.7,40667
tt0421994,6.8,29925
tt0422093,5.8,13687
tt0422295,6.5,15255
tt0422401,5.7,29007
tt0422720,6.5,101884
tt0422861,5.5,6013
tt0423169,6.6,11421
tt0423294,6.7,69258
tt0423409,6.7,12395
tt0423977,7.0,62961
tt0424095,6.6,113471
tt0424136,7.1,153784
tt0424345,7.3,130035
tt0424774,3.6,33357
tt0424908,6.8,13051
tt0424993,5.5,45130
tt0425027,6.7,4012
tt0425061,6.5,204267
tt0425112,7.8,463982
tt0425123,6.7,99478
tt0425151,6.0,1517
tt0425210,7.7,299677
tt0425413,6.6,65630
tt0425598,7.2,8830
tt0426459,6.3,29711
tt0426592,4.5,63675
tt0426931,7.5,103521
tt0427152,5.9,101267
tt0427229,5.6,74781
tt0427309,7.5,55983
tt0427327,6.6,119865
tt0427392,5.9,74657
tt0427944,7.6,213114
tt0427968,5.7,8410
tt0428303,6.2,613
tt0428609,7.0,67
tt0428959,8.2,532
tt0429573,5.1,24793
tt0429589,5.8,37051
tt0429591,5.3,38040
tt0430105,6.8,134898
tt0430304,4.4,50536
tt0430308,5.4,44128
tt0430431,6.1,6761
tt0430634,6.4,26566
tt0430770,5.0,20517
tt0430912,4.4,37393
tt0430922,6.8,220239
tt0431021,5.9,57057
tt0431197,7.0,117941
tt0431308,7.0,200278
tt0432021,6.3,183596
tt0432283,7.9,200199
tt0432348,6.6,233062
tt0432402,6.5,20713
tt0433035,7.1,298452
tt0433362,6.4,122249
tt0433383,7.4,94191
tt0433386,5.1,47282
tt0433387,6.9,63134
tt0433416,7.5,19428
tt0434215,6.1,7440
tt0434409,8.2,1033953
tt0434424,4.3,2735
tt0435623,7.0,12053
tt0435625,7.2,201743
tt0435651,6.5,112036
tt0435761,8.2,758062
tt0436331,5.7,27678
tt0436339,5.1,42857
tt0436364,6.2,6911
tt0436607,6.7,1284
tt0436613,7.7,9842
tt0436689,6.5,4863
tt0436697,7.3,104325
tt0436724,7.1,3137
tt0436742,4.1,491
tt0437123,7.2,495
tt0437232,6.7,9942
tt0437800,7.3,18554
tt0437863,5.5,48277
tt0437954,4.8,7556
tt0438097,6.8,257192
tt0438205,7.3,3363
tt0438315,7.3,26689
tt0438488,6.5,343884
tt0438859,7.1,11623
tt0439289,6.2,21911
tt0439478,6.4,944
tt0439815,6.5,74641
tt0440963,8.0,605089
tt0441007,6.1,4029
tt0441773,7.5,420417
tt0441796,5.1,30467
tt0442933,6.2,161713
tt0443272,7.3,244957
tt0443274,6.6,144763
tt0443453,7.3,378191
tt0443489,6.5,68901
tt0443496,6.2,11312
tt0443536,6.4,56531
tt0443543,7.6,354996
tt0443632,6.1,47922
tt0443680,7.5,169505
tt0443701,5.9,88649
tt0443706,7.7,467305
tt0444682,5.6,41909
tt0445922,7.3,106140
tt0445934,6.3,158205
tt0446029,7.5,379784
tt0446046,6.6,24801
tt0446055,7.5,998
tt0446687,6.7,10574
tt0446747,6.7,1818
tt0446755,7.5,89118
tt0448011,6.2,220723
tt0448075,5.9,14706
tt0448134,7.2,233640
tt0448157,6.4,445137
tt0448182,5.1,411
tt0448694,6.6,144619
tt0449000,5.5,521
tt0449010,5.1,122001
tt0449059,7.8,440284
tt0449061,6.5,22333
tt0449088,7.1,596133
tt0449467,7.4,289678
tt0450232,6.6,126249
tt0450259,8.0,500081
tt0450278,5.9,169827
tt0450314,5.9,60161
tt0450385,6.8,255653
tt0450405,5.8,43347
tt0452594,5.8,125642
tt0452598,5.5,54839
tt0452608,6.4,197928
tt0452624,6.0,24012
tt0452625,5.6,85813
tt0452637,5.5,94836
tt0452694,7.1,140677
tt0453451,6.4,116117
tt0453453,5.9,7685
tt0453494,5.5,7892
tt0453548,6.8,12313
tt0453556,6.2,61374
tt0453562,7.5,86665
tt0454082,4.6,25087
tt0454431,4.8,1881
tt0454824,6.5,41260
tt0454841,6.4,158743
tt0454848,7.6,340458
tt0454876,7.9,581364
tt0454919,4.8,28038
tt0454921,8.0,449638
tt0454945,6.3,145937
tt0454987,6.0,23516
tt0455326,6.7,13344
tt0455407,6.5,111654
tt0455499,5.0,39151
tt0455538,6.4,67796
tt0455590,7.7,175517
tt0455612,5.3,10596
tt0455782,6.8,24634
tt0455824,6.6,119254
tt0455857,5.1,43260
tt0455944,7.2,334312
tt0456144,8.0,43185
tt0456554,7.0,77538
tt0457308,6.1,2576
tt0457400,5.3,66470
tt0457495,5.1,23577
tt0457510,5.8,81557
tt0457513,6.6,80857
tt0457530,6.5,692
tt0457572,6.7,28164
tt0457939,6.9,252160
tt0458339,6.9,741616
tt0458352,6.9,372141
tt0458481,6.5,152821
tt0458525,6.6,467739
tt0460780,3.8,44430
tt0460989,7.5,46683
tt0461336,5.9,1806
tt0461770,7.0,177004
tt0462200,6.9,61117
tt0462229,4.6,11247
tt0462244,3.1,15725
tt0462322,7.5,178067
tt0462338,6.6,16046
tt0462395,3.3,9725
tt0462396,5.4,34216
tt0462485,6.1,7776
tt0462504,7.3,101181
tt0462519,5.9,28786
tt0462538,7.3,309093
tt0462590,6.5,110807
tt0463034,5.6,78432
tt0463854,7.0,258804
tt0463985,6.0,242604
tt0463990,7.5,721
tt0463998,7.5,70373
tt0464049,6.8,20258
tt0464054,6.6,334
tt0464154,5.4,85934
tt0464196,6.5,36644
tt0465142,5.4,24261
tt0465407,5.7,932
tt0465430,6.1,11931
tt0465494,6.3,160861
tt0465538,7.2,156535
tt0465551,7.4,74602
tt0465624,5.1,61745
tt0466342,2.8,57255
tt0466856,6.1,10678
tt0466893,6.5,16060
tt0467197,5.4,121948
tt0467200,6.7,104670
tt0467406,7.4,491617
tt0468442,7.2,846
tt0468489,7.2,84255
tt0468526,6.8,6560
tt0468569,9.0,2306686
tt0469263,6.3,22103
tt0469494,8.2,518371
tt0469623,7.2,27660
tt0469640,5.8,4218
tt0469641,5.9,77715
tt0469903,7.3,19930
tt0470752,7.7,474848
tt0470765,6.3,13999
tt0470869,3.2,1454
tt0471042,6.2,134247
tt0472033,7.1,133470
tt0472043,7.8,291284
tt0472062,7.0,110680
tt0472181,5.4,83951
tt0472200,5.7,141
tt0472259,6.0,3823
tt0472399,6.6,150978
tt0473024,2.2,8928
tt0473075,6.6,271987
tt0473102,6.9,3340
tt0473107,6.8,4430
tt0473188,5.8,14086
tt0473308,7.0,43636
tt0473700,5.8,2860
tt0473705,7.1,138889
tt0474361,7.3,378
tt0475271,6.7,1347
tt0475276,7.5,98453
tt0475290,6.3,124417
tt0475293,5.4,81085
tt0475331,6.5,1149
tt0475394,6.7,138347
tt0475944,5.3,46874
tt0475998,5.7,2616
tt0477071,5.9,72708
tt0477080,6.8,185137
tt0477139,7.3,53829
tt0477302,6.9,97895
tt0477347,6.4,315007
tt0477348,8.1,858477
tt0478087,6.8,229831
tt0478134,7.1,68957
tt0478304,6.8,168072
tt0478311,6.9,350959
tt0478970,7.3,571326
tt0478988,7.2,7833
tt0479143,7.1,204438
tt0479162,6.9,5372
tt0479341,6.3,3867
tt0479500,5.9,19433
tt0479884,6.9,234415
tt0479952,6.6,206010
tt0479968,4.0,30903
tt0480011,5.6,6693
tt0480025,7.7,115684
tt0480249,7.2,687746
tt0480251,6.5,2148
tt0480255,6.3,91600
tt0480687,5.8,120011
tt0481141,6.3,71002
tt0481369,6.4,193368
tt0481499,7.2,193185
tt0481536,6.6,130848
tt0482461,5.9,3982
tt0482463,7.2,10402
tt0482546,6.9,27854
tt0482571,8.5,1192281
tt0482572,6.6,59090
tt0482599,5.3,32464
tt0482603,4.5,10825
tt0482629,7.3,17888
tt0483607,6.0,73462
tt0483726,6.2,32128
tt0484111,5.8,8230
tt0484740,6.4,22532
tt0485601,7.6,31855
tt0485985,5.9,33520
tt0486028,5.0,4372
tt0486541,7.2,1342
tt0486551,6.3,64119
tt0486576,5.6,250926
tt0486655,7.6,255286
tt0486674,5.6,26555
tt0486822,6.8,221200
tt0486946,5.8,114209
tt0487156,3.8,951
tt0488539,4.1,4721
tt0488604,6.1,27804
tt0488658,5.3,10482
tt0488873,6.7,109
tt0489037,7.6,12134
tt0489099,6.1,286721
tt0489212,6.3,871
tt0489235,6.2,23654
tt0489247,7.3,1429
tt0489270,6.2,178534
tt0489281,6.4,19692
tt0489282,5.3,20972
tt0489664,6.7,30484
tt0490076,5.5,31450
tt0490084,5.7,37369
tt0490087,6.7,256
tt0490166,6.9,8098
tt0490196,3.2,8696
tt0490204,7.4,93108
tt0491109,6.4,3104
tt0491152,5.9,57647
tt0492389,3.8,15786
tt0492506,7.3,3582
tt0492956,6.1,59119
tt0493430,7.0,66622
tt0493464,6.7,360263
tt0493949,6.5,17317
tt0494238,6.1,73607
tt0494652,5.5,13462
tt0496436,5.7,12677
tt0496806,6.9,321800
tt0497116,7.4,80346
tt0497465,7.1,242638
tt0498353,5.5,85524
tt0498380,7.9,154119
tt0498399,6.8,85040
tt0499448,6.5,194726
tt0499549,7.8,1120013
tt0499554,5.9,26229
tt0499556,6.2,85581
tt0756683,7.9,174327
tt0758730,4.7,116216
tt0758752,6.7,181288
tt0758758,8.1,573779
tt0758766,6.5,97578
tt0758774,7.1,213950
tt0758794,7.1,57509
tt0762114,5.3,37995
tt0762121,6.8,10111
tt0762125,6.0,50863
tt0763304,2.8,4625
tt0763831,5.9,40513
tt0765010,7.1,111971
tt0765120,6.6,51965
tt0765128,7.8,9085
tt0765429,7.8,392982
tt0765443,7.6,228019
tt0765446,5.9,24504
tt0765476,5.0,38567
tt0770703,6.1,72664
tt0770752,5.7,73951
tt0770772,5.5,16440
tt0770802,8.5,33467
tt0770810,3.5,4789
tt0770828,7.0,691870
tt0775529,7.1,35855
tt0775539,5.5,21738
tt0775552,5.4,20783
tt0780504,7.8,572391
tt0780511,7.1,58722
tt0780521,7.1,124606
tt0780536,7.9,390734
tt0780567,5.6,13868
tt0780622,5.4,41606
tt0780653,5.8,102724
tt0783233,7.8,251882
tt0783238,6.6,14427
tt0783532,7.3,10340
tt0784972,5.3,10522
tt0785006,5.4,21752
tt0785007,5.2,23805
tt0785025,7.1,1701
tt0785077,2.2,14527
tt0787474,6.8,54397
tt0787475,6.7,77318
tt0790604,5.0,23582
tt0790628,5.9,70841
tt0790636,8.0,442407
tt0790686,6.2,102304
tt0790712,7.1,33928
tt0790724,7.0,309465
tt0790736,5.6,118159
tt0791304,5.9,23909
tt0795351,6.2,79174
tt0795368,7.4,109835
tt0795421,6.4,216436
tt0795434,7.1,20606
tt0795438,6.1,2762
tt0795461,3.5,66025
tt0796314,6.8,3523
tt0796355,4.4,387
tt0796366,7.9,577664
tt0796375,6.5,17863
tt0799934,6.4,88595
tt0799949,2.4,101820
tt0800039,7.1,264465
tt0800069,5.1,60775
tt0800080,6.7,434606
tt0800241,6.7,50820
tt0800308,6.7,58391
tt0800320,5.8,270618
tt0800369,7.0,748207
tt0803061,7.4,16827
tt0803096,6.8,241863
tt0804461,6.8,69018
tt0804497,7.1,135660
tt0804505,6.2,9052
tt0804522,6.8,54171
tt0804529,6.0,6297
tt0805526,6.6,16028
tt0805564,7.3,138192
tt0805570,6.0,60237
tt0806147,3.7,10667
tt0806203,6.0,43700
tt0808151,6.7,273927
tt0808244,6.7,20168
tt0808279,6.6,90802
tt0808285,6.9,4290
tt0808526,6.4,6896
tt0810784,6.9,25270
tt0810900,5.1,55490
tt0810913,3.3,78314
tt0810922,6.3,51258
tt0810928,5.6,1773
tt0811080,6.0,69006
tt0811106,5.0,16282
tt0811138,3.8,50476
tt0814022,5.4,54945
tt0814130,7.2,5852
tt0814255,5.9,177295
tt0814314,7.6,287011
tt0814335,5.6,31721
tt0815178,6.3,13628
tt0815181,7.6,1582
tt0815236,6.4,127185
tt0815241,7.6,57408
tt0815244,6.2,46082
tt0816442,7.6,127485
tt0816539,5.9,6053
tt0816556,6.3,18146
tt0816692,8.6,1515781
tt0816711,7.0,602450
tt0817177,7.7,81535
tt0817230,5.7,113771
tt0817538,5.7,58178
tt0821642,6.7,51529
tt0822832,7.1,147037
tt0822847,5.7,115214
tt0822854,7.2,310857
tt0822858,5.3,6739
tt0824747,7.7,239467
tt0824758,7.0,17878
tt0825232,7.4,230811
tt0825346,4.7,487
tt0825728,3.7,571
tt0826751,3.4,341
tt0829098,6.8,4110
tt0829150,6.3,180063
tt0829459,6.6,26821
tt0829482,7.6,521611
tt0830515,6.6,405896
tt0831887,4.8,59408
tt0832266,7.1,155715
tt0834001,6.6,151310
tt0837562,7.1,224878
tt0838247,5.9,36725
tt0838283,6.9,268516
tt0839938,7.1,3297
tt0839980,5.8,78585
tt0840361,7.5,353461
tt0841046,6.8,67425
tt0841119,8.2,2464
tt0842926,7.0,125832
tt0843358,6.9,1564
tt0843850,6.0,1736
tt0844286,6.8,49005
tt0844471,6.9,205632
tt0844671,4.6,12081
tt0844708,6.5,85825
tt0844993,4.7,12177
tt0846308,6.5,5627
tt0848228,8.0,1262138
tt0848537,6.7,99787
tt0848557,5.6,45868
tt0850667,6.8,2959
tt0850669,5.1,2703
tt0852713,5.5,79410
tt0854678,7.4,14946
tt0857190,6.1,18898
tt0857295,5.2,5822
tt0859163,5.2,151029
tt0861689,6.6,70271
tt0862846,6.8,69572
tt0864761,6.9,78434
tt0864835,6.8,62628
tt0865554,5.0,15989
tt0865556,6.6,101419
tt0865559,5.9,18400
tt0866439,5.9,67901
tt0867270,5.8,77
tt0870111,7.7,103411
tt0870118,7.2,69
tt0871426,6.0,42454
tt0872230,4.8,19566
tt0873886,6.2,62113
tt0875034,5.8,42437
tt0878804,7.6,293708
tt0878835,6.6,10981
tt0879870,5.8,89041
tt0880578,6.2,47568
tt0881320,5.9,53588
tt0881891,4.8,39734
tt0882977,6.4,83243
tt0882978,6.2,6092
tt0884224,5.6,21447
tt0884328,7.1,281462
tt0884726,5.1,5531
tt0887719,3.9,5692
tt0887883,7.0,310297
tt0887912,7.5,421988
tt0889573,6.1,97424
tt0889583,5.8,143804
tt0890870,5.9,140328
tt0891527,6.2,47438
tt0891592,3.7,23004
tt0892318,6.5,92360
tt0892375,8.3,2801
tt0892769,8.1,667719
tt0892782,6.4,147291
tt0892791,6.3,185073
tt0893346,5.6,1532
tt0893382,7.2,11112
tt0896866,7.4,3830
tt0896923,6.3,2877
tt0898367,7.2,223650
tt0899106,5.7,31108
tt0901476,5.5,100547
tt0903131,5.2,500
tt0903624,7.8,758106
tt0906108,5.9,12238
tt0907657,7.8,110746
tt0910936,6.9,316613
tt0910970,8.4,1001336
tt0912593,8.2,8157
tt0913354,5.7,29740
tt0914797,6.8,15183
tt0914798,7.8,191070
tt0918927,7.5,121962
tt0918940,6.2,163620
tt0923600,6.0,4414
tt0923653,2.9,825
tt0925248,8.0,6555
tt0926129,3.9,34099
tt0929632,7.3,105666
tt0935075,7.0,47339
tt0936501,7.8,565226
tt0937237,6.1,10171
tt0937375,6.3,8665
tt0938283,4.0,152815
tt0938305,6.0,6061
tt0938330,5.0,60405
tt0940585,6.6,2971
tt0942385,7.0,377845
tt0942903,7.4,21156
tt0944101,6.4,7772
tt0944835,6.4,295716
tt0945513,7.5,485251
tt0947798,8.0,700425
tt0947802,6.1,48965
tt0947810,6.8,129739
tt0948470,6.9,559401
tt0949731,5.0,195778
tt0951216,5.8,20510
tt0952640,5.2,76968
tt0952682,7.2,9923
tt0954947,6.1,33076
tt0954990,6.7,8188
tt0955308,6.6,253442
tt0959329,5.5,12556
tt0959337,7.3,197339
tt0960144,5.5,191092
tt0960731,6.0,88367
tt0962726,4.8,58138
tt0962736,7.3,57970
tt0963178,6.5,91536
tt0963194,6.6,23634
tt0963794,5.9,70437
tt0963966,6.1,153306
tt0964179,3.9,618
tt0964517,7.8,341061
tt0964539,6.0,31349
tt0964587,5.8,21538
tt0968264,6.9,27770
tt0970179,7.5,305350
tt0970411,6.5,62874
tt0970416,5.5,163587
tt0970866,5.5,106711
tt0971209,6.5,67658
tt0974661,6.4,181400
tt0976025,6.2,156
tt0976051,7.6,230568
tt0976222,6.3,13853
tt0976238,5.4,36353
tt0976247,4.7,8377
tt0977855,6.8,46849
tt0978759,7.1,24568
tt0978764,6.0,230086
tt0979434,5.0,10441
tt0980970,6.3,141982
tt0981072,6.9,13498
tt0981227,6.6,88562
tt0983193,7.3,216817
tt0985694,6.6,190255
tt0985699,7.1,228762
tt0986263,6.3,168892
tt0988045,7.6,583689
tt0988595,6.1,154318
tt0988849,5.1,10570
tt0989757,6.3,139109
tt0990407,5.8,155232
tt0993842,6.8,190369
tt0993846,8.2,1191228
tt0995039,6.7,70053
tt0996382,6.3,238
tt0997143,2.9,913
tt0999913,5.8,32736
tt1001508,6.4,162324
tt1001526,7.2,228925
tt1001562,3.3,6018
tt1002561,4.9,1128
tt1002563,5.6,3196
tt1003034,6.4,6470
tt1007018,5.5,3393
tt1007028,6.5,171994
tt1007029,6.4,103465
tt1010048,8.0,799534
tt1012804,6.7,20329
tt1013743,6.3,180522
tt1013753,7.5,164805
tt1013860,5.1,14671
tt1014759,6.4,384490
tt1014763,6.5,66136
tt1014774,7.1,2177
tt1014775,3.8,22861
tt1014806,6.4,5070
tt1015471,6.2,2017
tt1015474,4.7,6062
tt1016075,5.1,15939
tt1017451,6.5,46403
tt1017460,5.7,93782
tt1018765,6.1,20634
tt1018785,6.2,27086
tt1019452,7.0,134167
tt1020072,7.5,86497
tt1020530,6.8,76956
tt1020558,6.4,78345
tt1020885,5.1,19503
tt1022603,7.7,472697
tt1023111,6.6,95926
tt1023481,6.2,79949
tt1024648,7.7,573173
tt1024715,6.4,31518
tt1024744,5.4,2992
tt1027718,6.2,98450
tt1027862,6.1,17751
tt1028532,8.1,254033
tt1028576,7.2,26575
tt1031969,6.2,36702
tt1032751,6.3,25345
tt1032755,7.3,236161
tt1032815,5.3,33405
tt1033575,7.3,232860
tt1034032,5.8,130099
tt1034302,5.9,4382
tt1034324,6.5,1461
tt1034331,6.0,84825
tt1037705,6.9,293935
tt1038686,5.3,99675
tt1038919,5.6,121414
tt1041804,4.2,3560
tt1041829,6.7,296393
tt1042877,7.0,20166
tt1043726,4.2,52633
tt1045655,3.9,9416
tt1045658,7.7,662570
tt1045772,6.6,91580
tt1045778,4.9,92222
tt1046163,5.9,42591
tt1046173,5.8,199142
tt1046997,6.1,17979
tt1047540,6.0,24856
tt1049405,6.2,5795
tt1049413,8.2,936980
tt1050739,5.2,1316
tt1051904,6.3,81018
tt1053424,6.3,101527
tt1053810,6.2,42127
tt1054588,7.0,16495
tt1054606,6.8,144342
tt1055369,6.0,384205
tt1057500,7.3,149940
tt1058017,6.4,128544
tt1059786,6.6,176225
tt1060277,7.0,373368
tt1065073,7.9,335814
tt1067106,6.8,103861
tt1067583,6.9,111362
tt1067774,5.8,41302
tt1068678,6.4,12177
tt1068680,6.8,336031
tt1070781,5.2,635
tt1071804,6.9,21068
tt1071812,7.3,7417
tt1071875,4.3,111119
tt1073221,3.5,155
tt1073498,2.8,101553
tt1074191,5.9,2113
tt1074638,7.7,631070
tt1074931,4.4,101
tt1075417,5.7,55902
tt1075747,4.7,55445
tt1077368,6.2,247816
tt1078588,7.4,89638
tt1078912,6.0,177842
tt1078940,5.5,101720
tt1079444,6.1,12937
tt1080016,6.9,224430
tt1082868,5.9,70314
tt1082886,7.0,29853
tt1083452,7.4,85813
tt1084950,6.7,47301
tt1085382,6.0,982
tt1085492,4.6,17591
tt1085779,5.7,22438
tt1086772,6.5,120007
tt1086841,4.2,1263
tt1087527,6.6,3135
tt1090671,4.9,3155
tt1091191,7.5,266650
tt1091722,6.8,152245
tt1091751,5.4,3861
tt1092026,7.0,235065
tt1092082,6.4,7980
tt1092633,5.8,20772
tt1093357,4.9,57884
tt1095174,5.6,21764
tt1095217,6.6,74213
tt1095423,5.7,2654
tt1097013,5.8,10205
tt1097643,6.9,10843
tt1098327,2.5,70339
tt1099212,5.2,427326
tt1100119,4.7,6859
tt1103153,5.5,87505
tt1103275,7.0,37912
tt1104001,6.8,313528
tt1104733,6.3,16520
tt1105355,6.8,1103
tt1105512,6.1,1470
tt1106860,6.0,9161
tt1109624,7.2,98740
tt1111422,6.4,186354
tt1111948,6.4,10430
tt1114677,4.5,39782
tt1114740,5.2,103425
tt1116184,7.0,56798
tt1119646,7.7,718157
tt1120985,7.4,184565
tt1121096,5.5,71135
tt1121931,6.2,140699
tt1121977,7.2,11603
tt1124035,7.1,215640
tt1124037,6.9,52658
tt1125849,7.9,289608
tt1125929,5.7,2941
tt1126590,7.0,85972
tt1126591,6.4,78866
tt1126618,6.5,74520
tt1127180,6.5,188156
tt1127896,6.7,28251
tt1128071,4.1,416
tt1129423,6.5,21368
tt1130080,6.4,62965
tt1130087,6.3,447
tt1130884,8.2,1132305
tt1130964,5.6,1481
tt1131729,7.4,107405
tt1131732,4.6,265
